date,1. open,2. high,3. low,4. close,5. volume
2025-02-20 12:10:00,245.7199,245.7964,245.68,245.69,42409.0
2025-02-20 12:09:00,245.73,245.75,245.65,245.7,39173.0
2025-02-20 12:08:00,245.54,245.74,245.54,245.72,29291.0
2025-02-20 12:07:00,245.4956,245.5797,245.4903,245.52,27504.0
2025-02-20 12:06:00,245.41,245.529,245.41,245.5,22674.0
2025-02-20 12:05:00,245.39,245.55,245.38,245.4,55831.0
2025-02-20 12:04:00,245.37,245.44,245.2794,245.36,34457.0
2025-02-20 12:03:00,245.15,245.352,245.09,245.352,36094.0
2025-02-20 12:02:00,245.095,245.18,245.03,245.1557,59627.0
2025-02-20 12:01:00,245.175,245.24,245.04,245.0901,33119.0
2025-02-20 12:00:00,245.265,245.28,245.1,245.17,38878.0
2025-02-20 11:59:00,245.38,245.4477,245.27,245.275,35432.0
2025-02-20 11:58:00,245.11,245.39,245.11,245.3694,55029.0
2025-02-20 11:57:00,245.28,245.3011,245.1,245.1,45023.0
2025-02-20 11:56:00,245.15,245.33,245.15,245.25,40512.0
2025-02-20 11:55:00,245.32,245.32,245.09,245.15,65888.0
2025-02-20 11:54:00,245.36,245.39,245.31,245.32,51662.0
2025-02-20 11:53:00,245.72,245.72,245.33,245.355,53152.0
2025-02-20 11:52:00,245.67,245.74,245.59,245.72,54477.0
2025-02-20 11:51:00,245.6801,245.72,245.6,245.67,41916.0
2025-02-20 11:50:00,245.58,245.74,245.39,245.68,70051.0
2025-02-20 11:49:00,245.6,245.66,245.55,245.5704,52348.0
2025-02-20 11:48:00,245.52,245.68,245.41,245.6,70580.0
2025-02-20 11:47:00,245.73,245.731,245.48,245.5124,578334.0
2025-02-20 11:46:00,245.73,245.76,245.6757,245.72,28740.0
2025-02-20 11:45:00,245.83,245.88,245.65,245.725,122142.0
2025-02-20 11:44:00,245.87,245.88,245.81,245.8242,22421.0
2025-02-20 11:43:00,245.86,245.89,245.82,245.86,24337.0
2025-02-20 11:42:00,245.8,245.95,245.76,245.83,43535.0
2025-02-20 11:41:00,245.86,245.8818,245.67,245.8,250393.0
2025-02-20 11:40:00,245.9099,245.95,245.75,245.88,113506.0
2025-02-20 11:39:00,245.93,245.995,245.9099,245.92,36755.0
2025-02-20 11:38:00,245.795,245.94,245.77,245.93,44582.0
2025-02-20 11:37:00,245.86,245.89,245.76,245.8,75265.0
2025-02-20 11:36:00,245.95,245.96,245.75,245.91,96759.0
2025-02-20 11:35:00,246.05,246.12,245.95,245.95,53832.0
2025-02-20 11:34:00,245.99,246.135,245.99,246.045,31091.0
2025-02-20 11:33:00,246.0216,246.03,245.95,246.0121,38302.0
2025-02-20 11:32:00,246.03,246.065,245.97,246.0103,39314.0
2025-02-20 11:31:00,246.04,246.16,246.01,246.05,53836.0
2025-02-20 11:30:00,246.125,246.21,246.03,246.05,62581.0
2025-02-20 11:29:00,246.18,246.22,246.06,246.1306,48030.0
2025-02-20 11:28:00,246.315,246.39,246.17,246.1781,73183.0
2025-02-20 11:27:00,246.02,246.32,246.02,246.315,52293.0
2025-02-20 11:26:00,246.05,246.11,245.97,245.98,36377.0
2025-02-20 11:25:00,246.19,246.2133,246.06,246.07,46241.0
2025-02-20 11:24:00,246.1,246.25,246.06,246.192,80048.0
2025-02-20 11:23:00,245.91,246.09,245.85,246.085,97606.0
2025-02-20 11:22:00,246.03,246.03,245.78,245.89,39205.0
2025-02-20 11:21:00,245.72,246.07,245.675,246.0265,90559.0
2025-02-20 11:20:00,245.8099,245.8699,245.65,245.67,73801.0
2025-02-20 11:19:00,245.8873,245.91,245.72,245.8,72922.0
2025-02-20 11:18:00,245.93,246.09,245.7803,245.8895,85580.0
2025-02-20 11:17:00,246.14,246.21,245.93,245.94,59800.0
2025-02-20 11:16:00,246.28,246.32,246.11,246.115,66496.0
2025-02-20 11:15:00,246.5793,246.58,246.18,246.2998,93832.0
2025-02-20 11:14:00,246.455,246.635,246.4059,246.575,57665.0
2025-02-20 11:13:00,246.61,246.7,246.3938,246.4477,116086.0
2025-02-20 11:12:00,246.54,246.65,246.43,246.625,111861.0
2025-02-20 11:11:00,246.3678,246.55,246.36,246.535,90128.0
2025-02-20 11:10:00,246.41,246.49,246.33,246.3694,120127.0
2025-02-20 11:09:00,246.24,246.55,246.23,246.37,167607.0
2025-02-20 11:08:00,246.15,246.25,246.05,246.2456,124369.0
2025-02-20 11:07:00,246.37,246.45,246.0,246.15,137096.0
2025-02-20 11:06:00,246.19,246.5,246.16,246.37,215279.0
2025-02-20 11:05:00,245.92,246.21,245.9,246.2,149135.0
2025-02-20 11:04:00,245.76,245.93,245.76,245.92,88648.0
2025-02-20 11:03:00,245.6402,245.78,245.6402,245.765,56696.0
2025-02-20 11:02:00,245.6899,245.695,245.62,245.68,48068.0
2025-02-20 11:01:00,245.48,245.72,245.4496,245.68,80770.0
2025-02-20 11:00:00,245.11,245.58,245.08,245.495,103098.0
2025-02-20 10:59:00,245.235,245.28,244.9,245.07,193295.0
2025-02-20 10:58:00,245.215,245.2899,245.18,245.22,65068.0
2025-02-20 10:57:00,245.16,245.3539,245.155,245.21,118603.0
2025-02-20 10:56:00,245.075,245.24,245.07,245.13,54872.0
2025-02-20 10:55:00,244.89,245.12,244.88,245.08,52704.0
2025-02-20 10:54:00,244.9502,244.9548,244.87,244.8715,31761.0
2025-02-20 10:53:00,244.89,244.9999,244.84,244.97,45943.0
2025-02-20 10:52:00,244.76,244.9397,244.74,244.885,47475.0
2025-02-20 10:51:00,244.9,244.92,244.73,244.76,34326.0
2025-02-20 10:50:00,244.938,244.938,244.82,244.92,38823.0
2025-02-20 10:49:00,244.8,245.05,244.8,244.935,51788.0
2025-02-20 10:48:00,244.79,244.93,244.73,244.79,46578.0
2025-02-20 10:47:00,244.81,244.85,244.66,244.78,42422.0
2025-02-20 10:46:00,244.79,244.935,244.79,244.815,44772.0
2025-02-20 10:45:00,244.83,244.9,244.7693,244.79,43661.0
2025-02-20 10:44:00,244.975,245.04,244.82,244.8432,43767.0
2025-02-20 10:43:00,244.97,245.06,244.93,244.96,33300.0
2025-02-20 10:42:00,244.955,245.02,244.92,244.9824,28185.0
2025-02-20 10:41:00,244.96,245.02,244.9101,244.9681,25043.0
2025-02-20 10:40:00,244.96,245.01,244.75,244.955,57037.0
2025-02-20 10:39:00,245.15,245.16,244.97,244.97,47006.0
2025-02-20 10:38:00,244.925,245.165,244.925,245.15,42330.0
2025-02-20 10:37:00,244.915,245.07,244.81,244.91,42706.0
2025-02-20 10:36:00,245.07,245.07,244.87,244.91,54140.0
2025-02-20 10:35:00,244.97,245.0723,244.845,245.0699,43248.0
2025-02-20 10:34:00,245.06,245.13,244.971,244.98,61412.0
2025-02-20 10:33:00,245.1,245.1699,245.03,245.05,41983.0
2025-02-20 10:32:00,244.874,245.16,244.87,245.09,51342.0
2025-02-20 10:31:00,244.66,244.94,244.66,244.87,61602.0
2025-02-20 10:30:00,244.74,244.795,244.59,244.61,58849.0
2025-02-20 10:29:00,244.85,244.87,244.5513,244.745,82750.0
2025-02-20 10:28:00,244.75,244.87,244.64,244.85,51795.0
2025-02-20 10:27:00,244.65,244.75,244.54,244.69,64993.0
2025-02-20 10:26:00,244.555,244.71,244.5,244.64,30992.0
2025-02-20 10:25:00,244.85,244.88,244.51,244.555,65384.0
2025-02-20 10:24:00,244.47,244.8,244.43,244.78,57315.0
2025-02-20 10:23:00,244.91,244.93,244.47,244.47,122294.0
2025-02-20 10:22:00,244.98,245.1,244.91,244.915,41974.0
2025-02-20 10:21:00,245.025,245.179,244.94,244.985,49833.0
2025-02-20 10:20:00,245.05,245.12,245.0,245.02,40868.0
2025-02-20 10:19:00,245.115,245.15,245.01,245.04,47717.0
2025-02-20 10:18:00,245.04,245.15,245.01,245.12,49839.0
2025-02-20 10:17:00,244.96,245.11,244.86,245.05,58003.0
2025-02-20 10:16:00,245.135,245.135,244.85,244.96,70286.0
2025-02-20 10:15:00,244.97,245.18,244.97,245.13,61484.0
2025-02-20 10:14:00,245.13,245.23,244.83,244.97,91408.0
2025-02-20 10:13:00,244.94,245.1999,244.895,245.145,100729.0
2025-02-20 10:12:00,244.81,245.01,244.7771,244.95,75286.0
2025-02-20 10:11:00,244.7694,244.87,244.67,244.7999,48830.0
2025-02-20 10:10:00,244.78,244.83,244.6482,244.78,56553.0
2025-02-20 10:09:00,244.92,245.05,244.76,244.79,62714.0
2025-02-20 10:08:00,244.81,244.91,244.55,244.895,79319.0
2025-02-20 10:07:00,244.965,245.01,244.8,244.8491,48145.0
2025-02-20 10:06:00,245.04,245.11,244.91,244.96,54980.0
2025-02-20 10:05:00,245.025,245.14,244.93,245.03,63597.0
2025-02-20 10:04:00,245.06,245.2588,244.96,244.99,77885.0
2025-02-20 10:03:00,244.745,245.26,244.73,245.06,203676.0
2025-02-20 10:02:00,244.72,244.875,244.5806,244.74,119603.0
2025-02-20 10:01:00,244.51,244.8,244.29,244.735,184949.0
2025-02-20 10:00:00,244.9,245.03,244.38,244.5,135331.0
2025-02-20 09:59:00,244.96,245.08,244.86,244.9,101474.0
2025-02-20 09:58:00,245.045,245.19,244.88,244.96,81579.0
2025-02-20 09:57:00,244.91,245.06,244.675,245.04,113936.0
2025-02-20 09:56:00,245.15,245.36,244.89,244.91,92952.0
2025-02-20 09:55:00,245.4114,245.44,244.98,245.1501,131397.0
2025-02-20 09:54:00,245.26,245.56,245.13,245.42,132137.0
2025-02-20 09:53:00,245.85,245.9,245.19,245.2999,175283.0
2025-02-20 09:52:00,246.21,246.2912,245.87,245.87,106504.0
2025-02-20 09:51:00,246.21,246.33,246.07,246.2242,76241.0
2025-02-20 09:50:00,246.4,246.47,246.12,246.2,101831.0
2025-02-20 09:49:00,246.23,246.5,246.2,246.415,173703.0
2025-02-20 09:48:00,246.135,246.44,246.06,246.2351,164269.0
2025-02-20 09:47:00,245.71,246.18,245.67,246.1599,129177.0
2025-02-20 09:46:00,245.4,245.8,245.3801,245.6793,87418.0
2025-02-20 09:45:00,245.7331,245.76,245.26,245.425,139916.0
2025-02-20 09:44:00,246.2177,246.31,245.66,245.72,120513.0
2025-02-20 09:43:00,246.255,246.2788,246.13,246.22,70758.0
2025-02-20 09:42:00,246.06,246.2699,246.01,246.25,103157.0
2025-02-20 09:41:00,246.05,246.08,245.82,246.06,73297.0
2025-02-20 09:40:00,246.15,246.2,246.01,246.054,73789.0
2025-02-20 09:39:00,245.73,246.15,245.59,246.1001,96989.0
2025-02-20 09:38:00,246.07,246.0824,245.66,245.72,99134.0
2025-02-20 09:37:00,246.0,246.21,245.85,246.09,106034.0
2025-02-20 09:36:00,246.09,246.21,245.92,246.01,133159.0
2025-02-20 09:35:00,245.725,246.12,245.7,246.07,126536.0
2025-02-20 09:34:00,245.3908,245.8891,245.3908,245.72,142254.0
2025-02-20 09:33:00,245.89,245.89,245.2501,245.4001,134192.0
2025-02-20 09:32:00,246.38,246.59,245.7304,245.89,148022.0
2025-02-20 09:31:00,245.935,246.78,245.92,246.39,335433.0
2025-02-20 09:30:00,244.94,246.39,244.41,245.97,889317.0
2025-02-20 09:29:00,244.81,245.0,244.8,244.98,11026.0
2025-02-20 09:28:00,244.09,244.857,244.07,244.81,15163.0
2025-02-20 09:27:00,243.872,244.1,243.86,244.0956,2603.0
2025-02-20 09:26:00,244.07,244.1,243.822,243.86,1379.0
2025-02-20 09:25:00,244.07,244.1,243.8,243.93,8284.0
2025-02-20 09:24:00,244.0999,244.0999,243.99,244.07,1022.0
2025-02-20 09:23:00,244.11,244.975,244.0,244.05,1718.0
2025-02-20 09:22:00,244.12,244.15,244.1,244.1275,1814.0
2025-02-20 09:21:00,244.08,244.1582,244.07,244.13,1832.0
2025-02-20 09:20:00,244.08,244.12,244.0,244.06,2598.0
2025-02-20 09:19:00,244.15,244.17,244.05,244.08,725.0
2025-02-20 09:18:00,244.15,244.18,244.1,244.145,1767.0
2025-02-20 09:17:00,244.01,244.19,244.0,244.15,1694.0
2025-02-20 09:16:00,244.06,244.08,244.0,244.0585,588.0
2025-02-20 09:15:00,244.12,244.2,244.07,244.08,4307.0
2025-02-20 09:14:00,243.98,244.15,243.9,244.15,4510.0
2025-02-20 09:13:00,243.87,244.0,243.87,243.9933,1543.0
2025-02-20 09:12:00,244.0,244.0,243.85,243.9,175.0
2025-02-20 09:11:00,243.9,244.0,243.85,243.8567,1896.0
2025-02-20 09:10:00,243.87,243.99,243.85,243.92,106.0
2025-02-20 09:09:00,243.82,243.91,243.77,243.9,1884.0
2025-02-20 09:08:00,243.8388,243.8388,243.76,243.77,2940.0
2025-02-20 09:07:00,243.88,243.8995,243.8,243.8,3779.0
2025-02-20 09:06:00,243.85,243.9,243.85,243.89,1058.0
2025-02-20 09:05:00,243.85,243.9,243.77,243.8514,408.0
2025-02-20 09:04:00,243.83,243.9,243.77,243.77,108.0
2025-02-20 09:03:00,243.9,243.9,243.81,243.83,930.0
2025-02-20 09:02:00,243.86,243.9,243.81,243.81,1228.0
2025-02-20 09:01:00,243.9119,243.94,243.87,243.8893,1719.0
2025-02-20 09:00:00,243.7967,244.0,243.77,243.9988,3214.0
2025-02-20 08:59:00,243.77,243.8,243.72,243.78,233.0
2025-02-20 08:58:00,243.72,243.7963,243.71,243.74,6268.0
2025-02-20 08:57:00,243.72,243.74,243.71,243.71,323.0
2025-02-20 08:56:00,243.76,243.78,243.71,243.72,4953.0
2025-02-20 08:55:00,243.72,243.76,243.67,243.7219,2320.0
2025-02-20 08:54:00,243.72,243.76,243.6983,243.72,432.0
2025-02-20 08:53:00,243.66,243.8189,243.6,243.74,1929.0
2025-02-20 08:52:00,243.83,243.87,243.5,243.65,14015.0
2025-02-20 08:51:00,243.94,243.9985,243.8,243.81,5519.0
2025-02-20 08:50:00,244.01,244.028,243.94,243.97,2901.0
2025-02-20 08:49:00,244.05,244.05,244.0,244.01,918.0
2025-02-20 08:48:00,244.18,244.18,244.04,244.04,1552.0
2025-02-20 08:47:00,244.04,244.13,244.04,244.11,1737.0
2025-02-20 08:46:00,244.1,244.13,244.0016,244.0407,2296.0
2025-02-20 08:45:00,244.1789,244.1791,244.08,244.08,534.0
2025-02-20 08:44:00,244.16,244.2,244.16,244.18,3439.0
2025-02-20 08:43:00,244.1095,244.16,244.1,244.14,398.0
2025-02-20 08:42:00,244.08,244.18,244.08,244.1095,185.0
2025-02-20 08:41:00,244.1,244.18,244.05,244.1,274.0
2025-02-20 08:40:00,244.08,244.16,244.05,244.1,1367.0
2025-02-20 08:39:00,244.06,244.1072,244.0,244.02,448.0
2025-02-20 08:38:00,244.03,244.87,244.01,244.02,34380.0
2025-02-20 08:37:00,244.0996,244.1,244.0,244.06,1256.0
2025-02-20 08:36:00,244.16,244.17,244.05,244.06,463.0
2025-02-20 08:35:00,244.2,244.2,244.15,244.1785,92.0
2025-02-20 08:34:00,244.2,244.2,244.16,244.18,204.0
2025-02-20 08:33:00,244.19,244.194,244.15,244.19,354.0
2025-02-20 08:32:00,244.156,244.2,244.15,244.18,263.0
2025-02-20 08:31:00,244.15,244.2,244.15,244.16,182.0
2025-02-20 08:30:00,244.1,244.1972,244.1,244.15,276.0
2025-02-20 08:29:00,244.1,244.18,244.1,244.1,250.0
2025-02-20 08:28:00,244.09,244.17,244.0819,244.11,60.0
2025-02-20 08:27:00,244.2,244.2,244.11,244.18,587.0
2025-02-20 08:26:00,244.1999,244.2,244.11,244.18,295.0
2025-02-20 08:25:00,244.1,244.19,244.07,244.12,152.0
2025-02-20 08:24:00,244.1958,244.197,244.0533,244.06,141.0
2025-02-20 08:23:00,244.02,244.12,244.0,244.06,525.0
2025-02-20 08:22:00,244.1,244.18,244.0,244.1,510.0
2025-02-20 08:21:00,244.0,244.2465,244.0,244.009,965.0
2025-02-20 08:20:00,244.39,244.42,243.94,244.0,8351.0
2025-02-20 08:19:00,244.41,244.43,244.33,244.4,764.0
2025-02-20 08:18:00,244.4,244.46,244.39,244.41,74.0
2025-02-20 08:17:00,244.343,244.5,244.33,244.38,2285.0
2025-02-20 08:16:00,244.3633,244.436,244.3037,244.436,14.0
2025-02-20 08:15:00,244.44,244.45,244.3,244.3,276.0
2025-02-20 08:14:00,244.45,244.45,244.38,244.43,97.0
2025-02-20 08:13:00,244.4497,244.45,244.3266,244.45,125.0
2025-02-20 08:12:00,244.45,244.45,244.36,244.36,305.0
2025-02-20 08:11:00,244.4013,244.4463,244.36,244.38,9394.0
2025-02-20 08:10:00,244.36,244.45,244.32,244.45,739.0
2025-02-20 08:09:00,244.4,244.41,244.3,244.3167,509.0
2025-02-20 08:08:00,244.36,244.4145,244.31,244.36,31.0
2025-02-20 08:07:00,244.37,244.45,244.36,244.4462,102.0
2025-02-20 08:06:00,244.442,244.45,244.3,244.36,592.0
2025-02-20 08:05:00,244.32,244.902,244.312,244.44,66.0
2025-02-20 08:04:00,244.39,244.39,244.3,244.38,389.0
2025-02-20 08:03:00,244.87,244.87,244.3,244.37,47.0
2025-02-20 08:02:00,244.87,244.87,244.35,244.45,285.0
2025-02-20 08:01:00,244.36,244.61,243.8,244.41,1637.0
2025-02-20 08:00:00,244.1262,244.87,243.56,244.1,29403.0
2025-02-20 07:59:00,244.46,244.51,244.46,244.46,114.0
2025-02-20 07:58:00,244.44,244.5,244.4,244.5,278.0
2025-02-20 07:57:00,244.51,244.51,244.36,244.36,1087.0
2025-02-20 07:56:00,244.48,244.52,244.48,244.5,47.0
2025-02-20 07:55:00,244.48,244.48,244.47,244.47,220.0
2025-02-20 07:54:00,244.45,244.5,244.45,244.48,132.0
2025-02-20 07:53:00,244.45,244.45,244.45,244.45,41.0
2025-02-20 07:52:00,244.45,244.45,244.45,244.45,394.0
2025-02-20 07:51:00,244.52,244.52,244.45,244.5,228.0
2025-02-20 07:50:00,244.58,244.58,244.47,244.47,226.0
2025-02-20 07:49:00,244.59,244.61,244.57,244.6,350.0
2025-02-20 07:48:00,244.51,244.61,244.5,244.6,471.0
2025-02-20 07:47:00,244.37,244.53,244.37,244.52,1620.0
2025-02-20 07:46:00,244.35,244.43,244.35,244.37,1026.0
2025-02-20 07:45:00,244.38,244.38,244.35,244.35,25.0
2025-02-20 07:44:00,244.4,244.4,244.35,244.38,76.0
2025-02-20 07:43:00,244.4,244.4,244.36,244.4,40.0
2025-02-20 07:42:00,244.4,244.4,244.4,244.4,12.0
2025-02-20 07:41:00,244.4,244.41,244.4,244.4,208.0
2025-02-20 07:40:00,244.35,244.42,244.35,244.4,250.0
2025-02-20 07:39:00,244.34,244.36,244.33,244.34,90.0
2025-02-20 07:38:00,244.32,244.36,244.32,244.35,27.0
2025-02-20 07:37:00,244.34,244.36,244.34,244.36,38.0
2025-02-20 07:36:00,244.3,244.35,244.27,244.35,535.0
2025-02-20 07:35:00,244.3,244.31,244.3,244.3,127.0
2025-02-20 07:34:00,244.28,244.3,244.28,244.3,513.0
2025-02-20 07:33:00,244.27,244.28,244.26,244.26,208.0
2025-02-20 07:32:00,244.24,244.28,244.24,244.26,173.0
2025-02-20 07:31:00,244.23,244.23,244.23,244.23,5.0
2025-02-20 07:30:00,244.22,244.26,244.21,244.24,594.0
2025-02-20 07:29:00,244.21,244.25,244.19,244.25,187.0
2025-02-20 07:28:00,244.2,244.22,244.18,244.2,750.0
2025-02-20 07:27:00,244.2,244.2,244.16,244.16,95.0
2025-02-20 07:26:00,244.19,244.19,244.16,244.19,211.0
2025-02-20 07:25:00,244.22,244.22,244.17,244.19,50.0
2025-02-20 07:24:00,244.16,244.2,244.16,244.2,170.0
2025-02-20 07:23:00,244.19,244.19,244.12,244.16,11.0
2025-02-20 07:22:00,244.14,244.19,244.14,244.19,837.0
2025-02-20 07:21:00,244.1,244.14,244.1,244.1,44.0
2025-02-20 07:20:00,244.1,244.14,244.1,244.14,266.0
2025-02-20 07:19:00,244.12,244.14,244.12,244.14,6.0
2025-02-20 07:18:00,244.13,244.15,244.12,244.12,149.0
2025-02-20 07:17:00,244.13,244.15,244.11,244.12,122.0
2025-02-20 07:16:00,244.15,244.16,244.15,244.15,93.0
2025-02-20 07:15:00,244.15,244.15,244.14,244.14,30.0
2025-02-20 07:14:00,244.16,244.16,244.15,244.15,34.0
2025-02-20 07:13:00,244.16,244.17,244.15,244.15,184.0
2025-02-20 07:12:00,244.16,244.17,244.1,244.1,1424.0
2025-02-20 07:11:00,244.15,244.17,244.15,244.17,320.0
2025-02-20 07:10:00,244.17,244.17,244.17,244.17,10.0
2025-02-20 07:09:00,244.18,244.21,244.16,244.2,831.0
2025-02-20 07:08:00,244.11,244.17,244.11,244.12,14.0
2025-02-20 07:07:00,244.17,244.18,244.12,244.18,239.0
2025-02-20 07:06:00,244.14,244.14,244.1,244.1,89.0
2025-02-20 07:05:00,244.1,244.17,244.08,244.14,200.0
2025-02-20 07:04:00,244.13,244.13,244.09,244.09,65.0
2025-02-20 07:03:00,244.16,244.16,244.16,244.16,1.0
2025-02-20 07:02:00,244.15,244.15,244.15,244.15,25.0
2025-02-20 07:01:00,244.02,244.18,244.02,244.17,569.0
2025-02-20 07:00:00,243.82,244.01,243.82,244.01,1818.0
2025-02-20 06:59:00,243.84,243.87,243.8,243.83,55.0
2025-02-20 06:58:00,243.88,243.89,243.84,243.84,121.0
2025-02-20 06:57:00,243.96,243.98,243.88,243.88,425.0
2025-02-20 06:56:00,244.0,244.0,243.99,243.99,12.0
2025-02-20 06:55:00,243.97,244.0,243.96,243.98,760.0
2025-02-20 06:54:00,243.96,243.98,243.96,243.98,164.0
2025-02-20 06:53:00,243.95,243.98,243.95,243.98,267.0
2025-02-20 06:52:00,243.94,243.98,243.91,243.95,803.0
2025-02-20 06:51:00,243.93,243.93,243.93,243.93,27.0
2025-02-20 06:50:00,243.93,243.93,243.91,243.93,52.0
2025-02-20 06:49:00,243.96,243.96,243.92,243.93,83.0
2025-02-20 06:48:00,243.96,243.98,243.92,243.92,35.0
2025-02-20 06:47:00,243.97,243.97,243.91,243.91,13.0
2025-02-20 06:46:00,243.97,243.98,243.92,243.92,147.0
2025-02-20 06:45:00,244.0,244.0,243.98,243.99,193.0
2025-02-20 06:44:00,244.0,244.0,243.98,244.0,382.0
2025-02-20 06:43:00,243.98,244.02,243.98,244.01,150.0
2025-02-20 06:42:00,243.94,243.98,243.94,243.96,170.0
2025-02-20 06:41:00,243.91,243.95,243.9,243.95,23.0
2025-02-20 06:39:00,243.92,243.94,243.9,243.9,26.0
2025-02-20 06:38:00,243.89,243.91,243.89,243.9,116.0
2025-02-20 06:37:00,243.84,243.89,243.84,243.88,47.0
2025-02-20 06:36:00,243.83,243.86,243.83,243.84,65.0
2025-02-20 06:35:00,243.85,243.88,243.81,243.87,862.0
2025-02-20 06:34:00,243.87,243.88,243.85,243.86,43.0
2025-02-20 06:33:00,243.93,243.93,243.88,243.88,381.0
2025-02-20 06:32:00,243.91,243.94,243.91,243.92,51.0
2025-02-20 06:31:00,243.94,243.95,243.94,243.95,19.0
2025-02-20 06:30:00,243.94,243.94,243.94,243.94,1.0
2025-02-20 06:29:00,243.9,243.94,243.9,243.94,69.0
2025-02-20 06:28:00,244.0,244.0,243.93,243.93,305.0
2025-02-20 06:27:00,244.01,244.02,244.0,244.0,681.0
2025-02-20 06:26:00,244.05,244.05,244.01,244.01,5.0
2025-02-20 06:25:00,244.02,244.02,244.02,244.02,8.0
2025-02-20 06:24:00,244.05,244.05,244.0,244.01,59.0
2025-02-20 06:23:00,244.03,244.06,244.01,244.01,391.0
2025-02-20 06:22:00,244.01,244.02,244.0,244.01,99.0
2025-02-20 06:21:00,244.0,244.0,244.0,244.0,72.0
2025-02-20 06:20:00,244.03,244.03,244.0,244.0,799.0
2025-02-20 06:19:00,244.04,244.04,244.02,244.04,5.0
2025-02-20 06:18:00,244.02,244.05,244.01,244.05,83.0
2025-02-20 06:17:00,244.03,244.05,244.02,244.03,164.0
2025-02-20 06:16:00,244.07,244.07,244.01,244.05,59.0
2025-02-20 06:15:00,244.08,244.08,244.08,244.08,14.0
2025-02-20 06:14:00,244.08,244.08,244.08,244.08,51.0
2025-02-20 06:13:00,244.07,244.07,244.07,244.07,4.0
2025-02-20 06:12:00,244.03,244.08,244.03,244.03,518.0
2025-02-20 06:11:00,244.03,244.03,244.02,244.02,3.0
2025-02-20 06:10:00,244.03,244.04,244.0,244.01,185.0
2025-02-20 06:09:00,244.03,244.06,244.01,244.03,315.0
2025-02-20 06:08:00,244.06,244.06,244.01,244.01,2.0
2025-02-20 06:07:00,244.03,244.09,244.02,244.06,244.0
2025-02-20 06:06:00,244.08,244.08,244.06,244.06,56.0
2025-02-20 06:05:00,244.12,244.13,244.08,244.08,5.0
2025-02-20 06:04:00,244.07,244.13,244.06,244.13,61.0
2025-02-20 06:03:00,244.06,244.06,244.02,244.04,349.0
2025-02-20 06:02:00,244.04,244.07,244.04,244.07,3.0
2025-02-20 06:01:00,244.13,244.13,244.07,244.07,168.0
2025-02-20 06:00:00,244.12,244.16,244.09,244.16,411.0
2025-02-20 05:59:00,244.14,244.14,244.12,244.13,47.0
2025-02-20 05:58:00,244.17,244.17,244.13,244.13,2.0
2025-02-20 05:57:00,244.2,244.21,244.11,244.18,112.0
2025-02-20 05:56:00,244.12,244.12,244.1,244.11,472.0
2025-02-20 05:55:00,244.13,244.21,244.13,244.21,8.0
2025-02-20 05:54:00,244.24,244.24,244.21,244.21,2.0
2025-02-20 05:53:00,244.23,244.23,244.15,244.15,135.0
2025-02-20 05:52:00,244.14,244.24,244.14,244.23,1131.0
2025-02-20 05:51:00,244.13,244.15,244.13,244.14,6.0
2025-02-20 05:50:00,244.19,244.2,244.14,244.14,9.0
2025-02-20 05:49:00,244.15,244.2,244.05,244.2,1835.0
2025-02-20 05:48:00,244.0,244.13,244.0,244.12,2023.0
2025-02-20 05:47:00,244.0,244.01,244.0,244.01,13.0
2025-02-20 05:46:00,244.03,244.03,244.01,244.01,60.0
2025-02-20 05:45:00,244.03,244.04,244.02,244.02,230.0
2025-02-20 05:44:00,244.05,244.05,244.02,244.03,105.0
2025-02-20 05:43:00,244.07,244.07,244.01,244.01,29.0
2025-02-20 05:42:00,244.03,244.08,244.02,244.08,173.0
2025-02-20 05:41:00,244.03,244.03,244.03,244.03,3.0
2025-02-20 05:40:00,244.08,244.08,244.04,244.04,11.0
2025-02-20 05:39:00,244.07,244.08,244.07,244.07,242.0
2025-02-20 05:38:00,244.02,244.05,244.02,244.05,308.0
2025-02-20 05:37:00,244.02,244.02,244.02,244.02,2.0
2025-02-20 05:36:00,244.03,244.04,244.0,244.04,293.0
2025-02-20 05:35:00,244.05,244.05,244.0,244.02,706.0
2025-02-20 05:34:00,244.07,244.07,244.03,244.03,15.0
2025-02-20 05:33:00,244.07,244.07,244.07,244.07,1.0
2025-02-20 05:32:00,244.09,244.09,244.05,244.07,124.0
2025-02-20 05:31:00,244.09,244.09,244.08,244.08,21.0
2025-02-20 05:30:00,244.06,244.08,244.06,244.08,532.0
2025-02-20 05:29:00,244.04,244.05,244.03,244.03,37.0
2025-02-20 05:28:00,244.05,244.05,244.03,244.04,130.0
2025-02-20 05:27:00,244.04,244.05,244.03,244.03,96.0
2025-02-20 05:26:00,244.05,244.09,244.03,244.09,328.0
2025-02-20 05:25:00,244.1,244.1,244.05,244.05,21.0
2025-02-20 05:24:00,244.06,244.08,244.04,244.08,367.0
2025-02-20 05:23:00,244.05,244.07,244.05,244.06,22.0
2025-02-20 05:22:00,244.06,244.07,244.05,244.05,125.0
2025-02-20 05:21:00,244.04,244.07,244.04,244.07,102.0
2025-02-20 05:20:00,244.05,244.07,244.04,244.05,109.0
2025-02-20 05:19:00,244.09,244.09,244.09,244.09,208.0
2025-02-20 05:18:00,244.1,244.1,244.08,244.09,4.0
2025-02-20 05:17:00,244.06,244.06,244.06,244.06,21.0
